,Date,Expiry,CE_short_en_date,PE_short_en_date,CE_long_en_date,PE_long_en_date,CE_short_ex_date,PE_short_ex_date,CE_long_ex_date,PE_long_ex_date,Fut_En_price,ATM_stk,CE_short_stk,PE_short_stk,CE_long_stk,PE_long_stk,CE_short_en_price,PE_short_en_price,CE_long_en_price,PE_long_en_price,CE_short_ex_price,PE_short_ex_price,CE_long_ex_price,PE_long_ex_price,TP/SL/SqOFF,Abs_return,Lot_size,Contracts,P&L,Capital,Return_pct,Cumulative_Returns,Peak,Drawdown
232,2017-12-14,2017-12-14,2017-12-14 10:30:59,2017-12-14 10:30:59,2017-12-14 10:30:59,2017-12-14 10:30:59,2017-12-14 15:20:59,2017-12-14 15:20:59,2017-12-14 15:20:59,2017-12-14 15:20:59,25048.0,25000,25000,25000,25500,24500,59.45,67.1,0.5,0.75,146.0,0.05,0.05,0.05,SqOFF,-20.65,15.0,32.0,-9912.0,1365555.25,-0.7206278448287301,1.3655552500000019,1.4337100000000012,-4.753733321243432
233,2017-12-15,2017-12-21,2017-12-15 10:30:59,2017-12-15 10:30:59,2017-12-15 10:30:59,2017-12-15 10:30:59,2017-12-15 15:20:59,2017-12-15 15:20:59,2017-12-15 15:20:59,2017-12-15 15:20:59,25493.0,25500,25500,25500,26000,25000,209.95,241.35,53.6,79.8,219.95,234.9,59.6,82.85,SqOFF,5.499999999999986,15.0,28.0,2309.999999999994,1367865.25,0.16916195811191045,1.367865250000002,1.4337100000000012,-4.592612871501153
234,2017-12-18,2017-12-21,2017-12-18 10:30:59,2017-12-18 10:30:59,2017-12-18 10:30:59,2017-12-18 10:30:59,2017-12-18 15:20:59,2017-12-18 15:20:59,2017-12-18 15:20:59,2017-12-18 15:20:59,25647.45,25600,25600,25600,26100,25100,195.95,172.05,44.75,44.65,145.65,178.5,21.0,43.0,SqOFF,18.449999999999996,15.0,29.0,8025.749999999997,1375891.0,0.5867354258761963,1.375891000000002,1.4337100000000012,-4.0328239323154005
235,2017-12-19,2017-12-21,2017-12-19 10:30:59,2017-12-19 10:30:59,2017-12-19 10:30:59,2017-12-19 10:30:59,2017-12-19 15:20:59,2017-12-19 15:20:59,2017-12-19 15:20:59,2017-12-19 15:20:59,25645.25,25600,25600,25600,26100,25100,139.55,123.35,11.5,18.75,168.8,77.6,13.7,8.85,SqOFF,8.799999999999999,15.0,30.0,3959.999999999999,1379851.0,0.2878134968540385,1.379851000000002,1.4337100000000012,-3.7566174470429288
236,2017-12-20,2017-12-21,2017-12-20 10:30:59,2017-12-20 10:30:59,2017-12-20 10:30:59,2017-12-20 10:30:59,2017-12-20 15:20:59,2017-12-20 15:20:59,2017-12-20 15:20:59,2017-12-20 15:20:59,25675.3,25700,25700,25700,26200,25200,69.3,118.75,2.55,6.1,41.75,122.85,2.05,5.1,SqOFF,21.950000000000003,15.0,31.0,10206.75,1390057.75,0.7396994313154102,1.3900577500000018,1.4337100000000012,-3.0447056936200037
237,2017-12-21,2017-12-21,2017-12-21 10:30:59,2017-12-21 10:30:59,2017-12-21 10:30:59,2017-12-21 10:30:59,2017-12-21 15:20:59,2017-12-21 15:20:59,2017-12-21 15:19:59,2017-12-21 15:21:59,25573.85,25600,25600,25600,26100,25100,23.55,90.2,0.05,0.45,0.1,32.9,0.05,0.05,SqOFF,80.35,15.0,32.0,38568.0,1428625.75,2.774560984966272,1.4286257500000017,1.4337100000000012,-0.35462192493596706
238,2017-12-22,2017-12-28,2017-12-22 10:30:59,2017-12-22 10:30:59,2017-12-22 10:30:59,2017-12-22 10:30:59,2017-12-22 15:20:59,2017-12-22 15:20:59,2017-12-22 15:20:59,2017-12-22 15:20:59,25640.05,25600,25600,25600,26100,25100,160.05,125.9,14.4,21.25,168.0,101.75,13.3,15.7,SqOFF,9.550000000000017,15.0,31.0,4440.750000000008,1433066.5,0.31084068028313283,1.4330665000000016,1.4337100000000012,-0.04488355385674749
239,2017-12-26,2017-12-28,2017-12-26 10:30:59,2017-12-26 10:30:59,2017-12-26 10:30:59,2017-12-26 10:30:59,2017-12-26 15:20:59,2017-12-26 15:20:59,2017-12-26 15:20:59,2017-12-26 15:20:59,25611.0,25600,25600,25600,26100,25100,115.5,101.0,5.75,10.25,146.2,64.5,6.7,5.65,SqOFF,2.150000000000012,15.0,32.0,1032.0000000000057,1434098.5,0.07201340621666934,1.4340985000000017,1.4340985000000017,0.0
240,2017-12-27,2017-12-28,2017-12-27 10:30:59,2017-12-27 10:30:59,2017-12-27 10:30:59,2017-12-27 10:30:59,2017-12-27 14:46:59,2017-12-27 14:46:59,2017-12-27 14:46:59,2017-12-27 14:46:59,25710.05,25700,25700,25700,26200,25200,88.75,76.0,2.45,4.5,22.4,198.85,1.5,11.75,SL,-50.2,15.0,33.0,-24849.000000000004,1409249.5,-1.7327261690881068,1.4092495000000016,1.4340985000000017,-1.732726169088113
241,2017-12-28,2017-12-28,2017-12-28 10:30:59,2017-12-28 10:30:59,2017-12-28 10:30:59,2017-12-28 10:30:59,2017-12-28 15:14:59,2017-12-28 15:14:59,2017-12-28 15:14:59,2017-12-28 15:14:59,25471.7,25500,25500,25500,26000,25000,41.5,77.1,0.15,1.05,6.65,9.5,0.05,0.05,TP,101.35,15.0,33.0,50168.24999999999,1459417.75,3.5599267553403418,1.4594177500000016,1.4594177500000016,0.0
242,2017-12-29,2018-01-04,2017-12-29 10:30:59,2017-12-29 10:30:59,2017-12-29 10:30:59,2017-12-29 10:30:59,2017-12-29 15:20:59,2017-12-29 15:20:59,2017-12-29 15:20:59,2017-12-29 15:20:59,25573.0,25600,25600,25600,26100,25100,103.9,177.75,9.0,24.45,95.15,171.55,5.95,21.0,SqOFF,8.449999999999989,15.0,32.0,4055.9999999999945,1463473.75,0.27791905367739944,1.4634737500000017,1.4634737500000017,0.0
